Time,Tag_Group,Equipment,Tag_Name,Value,Quality,Source_File
2025-10-20 16:48:55.962,WeighFeeder,FEB_002,Belt_Speed,0.35,Good,WF with current data.csv
2025-10-20 16:48:55.962,WeighFeeder,CVB_13A,Motor_Current,15.92,Good,WF with current data.csv
2025-10-20 16:48:56.968,WeighFeeder,FEB_002,Belt_Speed,0.35,Good,WF with current data.csv
2025-10-20 16:48:56.968,WeighFeeder,CVB_109,Motor_Current,27.5,Good,WF with current data.csv
2025-10-20 16:48:56.968,WeighFeeder,CVB_13A,Motor_Current,16.02,Good,WF with current data.csv
2025-10-20 16:48:57.969,WeighFeeder,FEB_002,Load,113.26,Good,WF with current data.csv
2025-10-20 16:48:58.969,WeighFeeder,FEB_002,Load,112.99,Good,WF with current data.csv
2025-10-20 16:49:03.968,WeighFeeder,Other,Rolling_Avg,135.78,Good,WF with current data.csv
2025-10-20 16:49:13.966,WeighFeeder,FEB_002,Belt_Speed,0.35,Good,WF with current data.csv
2025-10-20 16:49:13.966,WeighFeeder,CVB_109,Motor_Current,28.44,Good,WF with current data.csv
2025-10-20 16:49:13.966,WeighFeeder,CVB_13A,Motor_Current,16.37,Good,WF with current data.csv
2025-10-20 16:49:13.966,WeighFeeder,Other,Rolling_Avg,135.85,Good,WF with current data.csv
2025-10-20 16:49:14.970,WeighFeeder,CVB_13A,Motor_Current,16.04,Good,WF with current data.csv
2025-10-20 16:49:14.970,WeighFeeder,CVB_109,Motor_Current,28.51,Good,WF with current data.csv
2025-10-20 16:49:14.970,WeighFeeder,FEB_002,Belt_Speed,0.35,Good,WF with current data.csv
2025-10-20 16:49:15.850,WeighFeeder,Other,Rolling_Avg,135.85,Good,WF with current data.csv
2025-10-20 16:49:15.850,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 16:49:16.969,WeighFeeder,FEB_002,Load,113.92,Good,WF with current data.csv
2025-10-20 16:49:17.963,WeighFeeder,FEB_002,Load,114.39,Good,WF with current data.csv
2025-10-20 16:49:24.974,WeighFeeder,Other,Rolling_Avg,134.23,Good,WF with current data.csv
2025-10-20 16:49:31.963,WeighFeeder,FEB_002,Belt_Speed,0.34,Good,WF with current data.csv
2025-10-20 16:49:31.964,WeighFeeder,CVB_13A,Motor_Current,16.42,Good,WF with current data.csv
2025-10-20 16:49:31.964,WeighFeeder,CVB_109,Motor_Current,27.23,Good,WF with current data.csv
2025-10-20 16:49:32.970,WeighFeeder,CVB_109,Motor_Current,28.5,Good,WF with current data.csv
2025-10-20 16:49:32.970,WeighFeeder,CVB_13A,Motor_Current,15.98,Good,WF with current data.csv
2025-10-20 16:49:32.970,WeighFeeder,FEB_002,Belt_Speed,0.34,Good,WF with current data.csv
2025-10-20 16:49:34.970,WeighFeeder,FEB_002,Load,119.68,Good,WF with current data.csv
2025-10-20 16:49:34.970,WeighFeeder,Other,Rolling_Avg,133.93,Good,WF with current data.csv
2025-10-20 16:49:35.967,WeighFeeder,FEB_002,Load,119.87,Good,WF with current data.csv
2025-10-20 16:49:45.832,WeighFeeder,Other,Rolling_Avg,134.72,Good,WF with current data.csv
2025-10-20 16:49:45.832,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 16:49:50.971,WeighFeeder,CVB_13A,Motor_Current,16.47,Good,WF with current data.csv
2025-10-20 16:49:50.971,WeighFeeder,FEB_002,Belt_Speed,0.33,Good,WF with current data.csv
2025-10-20 16:49:50.971,WeighFeeder,CVB_109,Motor_Current,27.07,Good,WF with current data.csv
2025-10-20 16:49:51.971,WeighFeeder,FEB_002,Belt_Speed,0.32,Good,WF with current data.csv
2025-10-20 16:49:51.971,WeighFeeder,CVB_13A,Motor_Current,15.91,Good,WF with current data.csv
2025-10-20 16:49:51.971,WeighFeeder,CVB_109,Motor_Current,27.32,Good,WF with current data.csv
2025-10-20 16:49:52.973,WeighFeeder,FEB_002,Load,123.67,Good,WF with current data.csv
2025-10-20 16:49:53.970,WeighFeeder,Other,Rolling_Avg,130.08,Good,WF with current data.csv
2025-10-20 16:49:53.970,WeighFeeder,FEB_002,Load,121.2,Good,WF with current data.csv
2025-10-20 16:50:03.967,WeighFeeder,Other,Rolling_Avg,131.88,Good,WF with current data.csv
2025-10-20 16:50:08.973,WeighFeeder,FEB_002,Belt_Speed,0.33,Good,WF with current data.csv
2025-10-20 16:50:08.973,WeighFeeder,CVB_13A,Motor_Current,16.4,Good,WF with current data.csv
2025-10-20 16:50:08.973,WeighFeeder,CVB_109,Motor_Current,28.34,Good,WF with current data.csv
2025-10-20 16:50:09.971,WeighFeeder,CVB_109,Motor_Current,28.21,Good,WF with current data.csv
2025-10-20 16:50:09.971,WeighFeeder,CVB_13A,Motor_Current,15.97,Good,WF with current data.csv
2025-10-20 16:50:09.971,WeighFeeder,FEB_002,Belt_Speed,0.33,Good,WF with current data.csv
2025-10-20 16:50:11.973,WeighFeeder,FEB_002,Load,124.03,Good,WF with current data.csv
2025-10-20 16:50:12.970,WeighFeeder,FEB_002,Load,123.1,Good,WF with current data.csv
2025-10-20 16:50:13.973,WeighFeeder,Other,Rolling_Avg,132.32,Good,WF with current data.csv
2025-10-20 16:50:15.869,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 16:50:24.968,WeighFeeder,Other,Rolling_Avg,129.71,Good,WF with current data.csv
2025-10-20 16:50:27.968,WeighFeeder,CVB_13A,Motor_Current,16.32,Good,WF with current data.csv
2025-10-20 16:50:27.968,WeighFeeder,FEB_002,Belt_Speed,0.32,Good,WF with current data.csv
2025-10-20 16:50:27.968,WeighFeeder,CVB_109,Motor_Current,27.16,Good,WF with current data.csv
2025-10-20 16:50:28.969,WeighFeeder,FEB_002,Belt_Speed,0.33,Good,WF with current data.csv
2025-10-20 16:50:28.970,WeighFeeder,CVB_13A,Motor_Current,15.99,Good,WF with current data.csv
2025-10-20 16:50:28.970,WeighFeeder,CVB_109,Motor_Current,28.2,Good,WF with current data.csv
2025-10-20 16:50:29.971,WeighFeeder,FEB_002,Load,121.73,Good,WF with current data.csv
2025-10-20 16:50:30.970,WeighFeeder,FEB_002,Load,120.72,Good,WF with current data.csv
2025-10-20 16:50:34.970,WeighFeeder,Other,Rolling_Avg,129.67,Good,WF with current data.csv
2025-10-20 16:50:45.869,WeighFeeder,CVB_109,Motor_Current,27.19,Good,WF with current data.csv
2025-10-20 16:50:45.869,WeighFeeder,CVB_13A,Motor_Current,16.35,Good,WF with current data.csv
2025-10-20 16:50:45.869,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 16:50:45.869,WeighFeeder,Other,Rolling_Avg,131.93,Good,WF with current data.csv
2025-10-20 16:50:45.869,WeighFeeder,FEB_002,Belt_Speed,0.32,Good,WF with current data.csv
2025-10-20 16:50:46.973,WeighFeeder,FEB_002,Belt_Speed,0.33,Good,WF with current data.csv
2025-10-20 16:50:46.973,WeighFeeder,CVB_109,Motor_Current,26.77,Good,WF with current data.csv
2025-10-20 16:50:46.973,WeighFeeder,CVB_13A,Motor_Current,16.4,Good,WF with current data.csv
2025-10-20 16:50:47.974,WeighFeeder,FEB_002,Load,122.27,Good,WF with current data.csv
2025-10-20 16:50:48.966,WeighFeeder,FEB_002,Load,121.0,Good,WF with current data.csv
2025-10-20 16:50:53.969,WeighFeeder,Other,Rolling_Avg,132.58,Good,WF with current data.csv
2025-10-20 16:51:03.975,WeighFeeder,Other,Rolling_Avg,130.16,Good,WF with current data.csv
2025-10-20 16:51:03.975,WeighFeeder,FEB_002,Belt_Speed,0.32,Good,WF with current data.csv
2025-10-20 16:51:03.975,WeighFeeder,CVB_109,Motor_Current,28.13,Good,WF with current data.csv
2025-10-20 16:51:03.975,WeighFeeder,CVB_13A,Motor_Current,16.05,Good,WF with current data.csv
2025-10-20 16:51:04.976,WeighFeeder,CVB_13A,Motor_Current,15.94,Good,WF with current data.csv
2025-10-20 16:51:04.976,WeighFeeder,CVB_109,Motor_Current,28.72,Good,WF with current data.csv
2025-10-20 16:51:04.976,WeighFeeder,FEB_002,Belt_Speed,0.32,Good,WF with current data.csv
2025-10-20 16:51:06.969,WeighFeeder,FEB_002,Load,124.7,Good,WF with current data.csv
2025-10-20 16:51:07.976,WeighFeeder,FEB_002,Load,127.88,Good,WF with current data.csv
2025-10-20 16:51:13.975,WeighFeeder,Other,Rolling_Avg,133.35,Good,WF with current data.csv
2025-10-20 16:51:15.867,WeighFeeder,Other,Rolling_Avg,133.35,Good,WF with current data.csv
2025-10-20 16:51:15.867,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 16:51:22.976,WeighFeeder,FEB_002,Belt_Speed,0.31,Good,WF with current data.csv
2025-10-20 16:51:22.977,WeighFeeder,CVB_109,Motor_Current,27.07,Good,WF with current data.csv
2025-10-20 16:51:22.977,WeighFeeder,CVB_13A,Motor_Current,16.28,Good,WF with current data.csv
2025-10-20 16:51:23.977,WeighFeeder,CVB_109,Motor_Current,27.28,Good,WF with current data.csv
2025-10-20 16:51:23.977,WeighFeeder,FEB_002,Belt_Speed,0.31,Good,WF with current data.csv
2025-10-20 16:51:23.977,WeighFeeder,CVB_13A,Motor_Current,15.91,Good,WF with current data.csv
2025-10-20 16:51:24.976,WeighFeeder,Other,Rolling_Avg,135.63,Good,WF with current data.csv
2025-10-20 16:51:24.976,WeighFeeder,FEB_002,Load,125.15,Good,WF with current data.csv
2025-10-20 16:51:25.970,WeighFeeder,FEB_002,Load,123.18,Good,WF with current data.csv
2025-10-20 16:51:34.976,WeighFeeder,Other,Rolling_Avg,135.26,Good,WF with current data.csv
2025-10-20 16:51:40.975,WeighFeeder,CVB_109,Motor_Current,28.71,Good,WF with current data.csv
2025-10-20 16:51:40.975,WeighFeeder,FEB_002,Belt_Speed,0.32,Good,WF with current data.csv
2025-10-20 16:51:40.975,WeighFeeder,CVB_13A,Motor_Current,16.29,Good,WF with current data.csv
2025-10-20 16:51:41.970,WeighFeeder,CVB_13A,Motor_Current,16.01,Good,WF with current data.csv
2025-10-20 16:51:41.970,WeighFeeder,FEB_002,Belt_Speed,0.32,Good,WF with current data.csv
2025-10-20 16:51:41.970,WeighFeeder,CVB_109,Motor_Current,28.23,Good,WF with current data.csv
2025-10-20 16:51:42.970,WeighFeeder,FEB_002,Load,126.63,Good,WF with current data.csv
2025-10-20 16:51:43.967,WeighFeeder,Other,Rolling_Avg,134.29,Good,WF with current data.csv
2025-10-20 16:51:43.967,WeighFeeder,FEB_002,Load,125.27,Good,WF with current data.csv
2025-10-20 16:51:45.862,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 16:51:53.972,WeighFeeder,Other,Rolling_Avg,134.54,Good,WF with current data.csv
2025-10-20 16:51:58.976,WeighFeeder,CVB_13A,Motor_Current,16.34,Good,WF with current data.csv
2025-10-20 16:51:58.976,WeighFeeder,FEB_002,Belt_Speed,0.32,Good,WF with current data.csv
2025-10-20 16:51:58.976,WeighFeeder,CVB_109,Motor_Current,26.95,Good,WF with current data.csv
2025-10-20 16:51:59.978,WeighFeeder,CVB_13A,Motor_Current,15.91,Good,WF with current data.csv
2025-10-20 16:51:59.978,WeighFeeder,FEB_002,Belt_Speed,0.32,Good,WF with current data.csv
2025-10-20 16:51:59.978,WeighFeeder,CVB_109,Motor_Current,27.96,Good,WF with current data.csv
2025-10-20 16:52:01.977,WeighFeeder,FEB_002,Load,123.7,Good,WF with current data.csv
2025-10-20 16:52:02.975,WeighFeeder,FEB_002,Load,123.56,Good,WF with current data.csv
2025-10-20 16:52:03.974,WeighFeeder,Other,Rolling_Avg,129.62,Good,WF with current data.csv
2025-10-20 16:52:15.860,WeighFeeder,Other,Rolling_Avg,132.62,Good,WF with current data.csv
2025-10-20 16:52:15.860,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 16:52:17.977,WeighFeeder,CVB_109,Motor_Current,26.96,Good,WF with current data.csv
2025-10-20 16:52:17.977,WeighFeeder,FEB_002,Belt_Speed,0.31,Good,WF with current data.csv
2025-10-20 16:52:17.977,WeighFeeder,CVB_13A,Motor_Current,16.31,Good,WF with current data.csv
2025-10-20 16:52:18.973,WeighFeeder,CVB_109,Motor_Current,28.07,Good,WF with current data.csv
2025-10-20 16:52:18.973,WeighFeeder,FEB_002,Belt_Speed,0.31,Good,WF with current data.csv
2025-10-20 16:52:18.974,WeighFeeder,CVB_13A,Motor_Current,16.0,Good,WF with current data.csv
2025-10-20 16:52:19.969,WeighFeeder,FEB_002,Load,128.53,Good,WF with current data.csv
2025-10-20 16:52:20.969,WeighFeeder,FEB_002,Load,136.15,Good,WF with current data.csv
2025-10-20 16:52:24.976,WeighFeeder,Other,Rolling_Avg,130.09,Good,WF with current data.csv
2025-10-20 16:52:34.972,WeighFeeder,Other,Rolling_Avg,129.76,Good,WF with current data.csv
2025-10-20 16:52:35.974,WeighFeeder,CVB_109,Motor_Current,26.94,Good,WF with current data.csv
2025-10-20 16:52:35.974,WeighFeeder,FEB_002,Belt_Speed,0.3,Good,WF with current data.csv
2025-10-20 16:52:35.974,WeighFeeder,CVB_13A,Motor_Current,16.38,Good,WF with current data.csv
2025-10-20 16:52:36.975,WeighFeeder,CVB_13A,Motor_Current,15.97,Good,WF with current data.csv
2025-10-20 16:52:36.975,WeighFeeder,CVB_109,Motor_Current,26.99,Good,WF with current data.csv
2025-10-20 16:52:36.975,WeighFeeder,FEB_002,Belt_Speed,0.3,Good,WF with current data.csv
2025-10-20 16:52:37.974,WeighFeeder,FEB_002,Load,128.81,Good,WF with current data.csv
2025-10-20 16:52:38.975,WeighFeeder,FEB_002,Load,129.91,Good,WF with current data.csv
2025-10-20 16:52:44.980,WeighFeeder,Other,Rolling_Avg,130.02,Good,WF with current data.csv
2025-10-20 16:52:45.871,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 16:52:53.976,WeighFeeder,Other,Rolling_Avg,130.55,Good,WF with current data.csv
2025-10-20 16:52:53.976,WeighFeeder,CVB_109,Motor_Current,28.24,Good,WF with current data.csv
2025-10-20 16:52:53.976,WeighFeeder,CVB_13A,Motor_Current,16.41,Good,WF with current data.csv
2025-10-20 16:52:53.976,WeighFeeder,FEB_002,Belt_Speed,0.3,Good,WF with current data.csv
2025-10-20 16:52:54.978,WeighFeeder,FEB_002,Belt_Speed,0.3,Good,WF with current data.csv
2025-10-20 16:52:54.978,WeighFeeder,CVB_13A,Motor_Current,16.39,Good,WF with current data.csv
2025-10-20 16:52:54.978,WeighFeeder,CVB_109,Motor_Current,26.71,Good,WF with current data.csv
2025-10-20 16:52:56.979,WeighFeeder,FEB_002,Load,134.52,Good,WF with current data.csv
2025-10-20 16:52:57.977,WeighFeeder,FEB_002,Load,133.89,Good,WF with current data.csv
2025-10-20 16:53:03.980,WeighFeeder,Other,Rolling_Avg,131.97,Good,WF with current data.csv
2025-10-20 16:53:12.979,WeighFeeder,CVB_109,Motor_Current,27.69,Good,WF with current data.csv
2025-10-20 16:53:12.979,WeighFeeder,FEB_002,Belt_Speed,0.29,Good,WF with current data.csv
2025-10-20 16:53:12.979,WeighFeeder,CVB_13A,Motor_Current,16.03,Good,WF with current data.csv
2025-10-20 16:53:13.978,WeighFeeder,Other,Rolling_Avg,134.67,Good,WF with current data.csv
2025-10-20 16:53:13.978,WeighFeeder,FEB_002,Belt_Speed,0.29,Good,WF with current data.csv
2025-10-20 16:53:13.979,WeighFeeder,CVB_109,Motor_Current,26.9,Good,WF with current data.csv
2025-10-20 16:53:13.979,WeighFeeder,CVB_13A,Motor_Current,16.28,Good,WF with current data.csv
2025-10-20 16:53:14.979,WeighFeeder,FEB_002,Load,136.31,Good,WF with current data.csv
2025-10-20 16:53:15.824,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 16:53:15.824,WeighFeeder,FEB_002,Load,134.9,Good,WF with current data.csv
2025-10-20 16:53:24.976,WeighFeeder,Other,Rolling_Avg,132.91,Good,WF with current data.csv
2025-10-20 16:53:30.981,WeighFeeder,CVB_109,Motor_Current,28.24,Good,WF with current data.csv
2025-10-20 16:53:30.981,WeighFeeder,FEB_002,Belt_Speed,0.29,Good,WF with current data.csv
2025-10-20 16:53:30.981,WeighFeeder,CVB_13A,Motor_Current,15.87,Good,WF with current data.csv
2025-10-20 16:53:31.976,WeighFeeder,CVB_109,Motor_Current,28.7,Good,WF with current data.csv
2025-10-20 16:53:31.976,WeighFeeder,FEB_002,Belt_Speed,0.29,Good,WF with current data.csv
2025-10-20 16:53:31.976,WeighFeeder,CVB_13A,Motor_Current,15.9,Good,WF with current data.csv
2025-10-20 16:53:32.982,WeighFeeder,FEB_002,Load,142.13,Good,WF with current data.csv
2025-10-20 16:53:33.981,WeighFeeder,FEB_002,Load,185.78,Good,WF with current data.csv
2025-10-20 16:53:34.982,WeighFeeder,Other,Rolling_Avg,135.96,Good,WF with current data.csv
2025-10-20 16:53:45.838,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 16:53:45.838,WeighFeeder,Other,Rolling_Avg,136.05,Good,WF with current data.csv
2025-10-20 16:53:48.973,WeighFeeder,FEB_002,Belt_Speed,0.23,Good,WF with current data.csv
2025-10-20 16:53:48.974,WeighFeeder,CVB_109,Motor_Current,26.78,Good,WF with current data.csv
2025-10-20 16:53:48.974,WeighFeeder,CVB_13A,Motor_Current,16.31,Good,WF with current data.csv
2025-10-20 16:53:49.973,WeighFeeder,CVB_109,Motor_Current,28.5,Good,WF with current data.csv
2025-10-20 16:53:49.973,WeighFeeder,CVB_13A,Motor_Current,15.99,Good,WF with current data.csv
2025-10-20 16:53:49.973,WeighFeeder,FEB_002,Belt_Speed,0.22,Good,WF with current data.csv
2025-10-20 16:53:51.973,WeighFeeder,FEB_002,Load,142.87,Good,WF with current data.csv
2025-10-20 16:53:52.980,WeighFeeder,FEB_002,Load,182.2,Good,WF with current data.csv
2025-10-20 16:53:53.973,WeighFeeder,Other,Rolling_Avg,132.88,Good,WF with current data.csv
2025-10-20 16:54:03.976,WeighFeeder,Other,Rolling_Avg,134.85,Good,WF with current data.csv
2025-10-20 16:54:07.974,WeighFeeder,FEB_002,Belt_Speed,0.3,Good,WF with current data.csv
2025-10-20 16:54:07.975,WeighFeeder,CVB_13A,Motor_Current,16.36,Good,WF with current data.csv
2025-10-20 16:54:07.975,WeighFeeder,CVB_109,Motor_Current,27.28,Good,WF with current data.csv
2025-10-20 16:54:08.976,WeighFeeder,FEB_002,Belt_Speed,0.33,Good,WF with current data.csv
2025-10-20 16:54:08.977,WeighFeeder,CVB_109,Motor_Current,26.88,Good,WF with current data.csv
2025-10-20 16:54:08.977,WeighFeeder,CVB_13A,Motor_Current,16.34,Good,WF with current data.csv
2025-10-20 16:54:09.979,WeighFeeder,FEB_002,Load,119.79,Good,WF with current data.csv
2025-10-20 16:54:10.976,WeighFeeder,FEB_002,Load,118.15,Good,WF with current data.csv
2025-10-20 16:54:13.979,WeighFeeder,Other,Rolling_Avg,129.56,Good,WF with current data.csv
2025-10-20 16:54:15.840,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 16:54:24.975,WeighFeeder,Other,Rolling_Avg,132.28,Good,WF with current data.csv
2025-10-20 16:54:25.974,WeighFeeder,FEB_002,Belt_Speed,0.3,Good,WF with current data.csv
2025-10-20 16:54:25.975,WeighFeeder,CVB_109,Motor_Current,28.38,Good,WF with current data.csv
2025-10-20 16:54:25.975,WeighFeeder,CVB_13A,Motor_Current,15.94,Good,WF with current data.csv
2025-10-20 16:54:26.978,WeighFeeder,FEB_002,Belt_Speed,0.33,Good,WF with current data.csv
2025-10-20 16:54:26.978,WeighFeeder,CVB_109,Motor_Current,28.15,Good,WF with current data.csv
2025-10-20 16:54:26.979,WeighFeeder,CVB_13A,Motor_Current,15.95,Good,WF with current data.csv
2025-10-20 16:54:28.976,WeighFeeder,FEB_002,Load,122.29,Good,WF with current data.csv
2025-10-20 16:54:29.975,WeighFeeder,FEB_002,Load,122.06,Good,WF with current data.csv
2025-10-20 16:54:34.982,WeighFeeder,Other,Rolling_Avg,128.74,Good,WF with current data.csv
2025-10-20 16:54:43.983,WeighFeeder,FEB_002,Belt_Speed,0.32,Good,WF with current data.csv
2025-10-20 16:54:43.984,WeighFeeder,CVB_109,Motor_Current,26.93,Good,WF with current data.csv
2025-10-20 16:54:43.984,WeighFeeder,CVB_13A,Motor_Current,16.29,Good,WF with current data.csv
2025-10-20 16:54:44.979,WeighFeeder,FEB_002,Belt_Speed,0.32,Good,WF with current data.csv
2025-10-20 16:54:44.979,WeighFeeder,Other,Rolling_Avg,126.28,Good,WF with current data.csv
2025-10-20 16:54:44.980,WeighFeeder,CVB_109,Motor_Current,26.74,Good,WF with current data.csv
2025-10-20 16:54:44.980,WeighFeeder,CVB_13A,Motor_Current,15.84,Good,WF with current data.csv
2025-10-20 16:54:45.860,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 16:54:46.978,WeighFeeder,FEB_002,Load,123.57,Good,WF with current data.csv
2025-10-20 16:54:47.980,WeighFeeder,FEB_002,Load,124.13,Good,WF with current data.csv
2025-10-20 16:54:54.978,WeighFeeder,Other,Rolling_Avg,129.82,Good,WF with current data.csv
2025-10-20 16:55:02.981,WeighFeeder,FEB_002,Belt_Speed,0.3,Good,WF with current data.csv
2025-10-20 16:55:02.981,WeighFeeder,CVB_13A,Motor_Current,16.37,Good,WF with current data.csv
2025-10-20 16:55:02.981,WeighFeeder,CVB_109,Motor_Current,28.05,Good,WF with current data.csv
2025-10-20 16:55:03.985,WeighFeeder,FEB_002,Belt_Speed,0.29,Good,WF with current data.csv
2025-10-20 16:55:03.985,WeighFeeder,Other,Rolling_Avg,128.81,Good,WF with current data.csv
2025-10-20 16:55:03.985,WeighFeeder,CVB_13A,Motor_Current,16.39,Good,WF with current data.csv
2025-10-20 16:55:03.985,WeighFeeder,CVB_109,Motor_Current,26.74,Good,WF with current data.csv
2025-10-20 16:55:04.979,WeighFeeder,FEB_002,Load,135.35,Good,WF with current data.csv
2025-10-20 16:55:05.983,WeighFeeder,FEB_002,Load,135.98,Good,WF with current data.csv
2025-10-20 16:55:15.846,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 16:55:15.846,WeighFeeder,Other,Rolling_Avg,130.97,Good,WF with current data.csv
2025-10-20 16:55:20.983,WeighFeeder,FEB_002,Belt_Speed,0.3,Good,WF with current data.csv
2025-10-20 16:55:20.983,WeighFeeder,CVB_109,Motor_Current,28.1,Good,WF with current data.csv
2025-10-20 16:55:20.983,WeighFeeder,CVB_13A,Motor_Current,15.96,Good,WF with current data.csv
2025-10-20 16:55:21.982,WeighFeeder,FEB_002,Belt_Speed,0.3,Good,WF with current data.csv
2025-10-20 16:55:21.982,WeighFeeder,CVB_109,Motor_Current,27.88,Good,WF with current data.csv
2025-10-20 16:55:21.982,WeighFeeder,CVB_13A,Motor_Current,16.24,Good,WF with current data.csv
2025-10-20 16:55:23.984,WeighFeeder,FEB_002,Load,127.59,Good,WF with current data.csv
2025-10-20 16:55:24.982,WeighFeeder,Other,Rolling_Avg,129.05,Good,WF with current data.csv
2025-10-20 16:55:24.983,WeighFeeder,FEB_002,Load,127.0,Good,WF with current data.csv
2025-10-20 16:55:34.979,WeighFeeder,Other,Rolling_Avg,130.45,Good,WF with current data.csv
2025-10-20 16:55:38.984,WeighFeeder,CVB_109,Motor_Current,26.79,Good,WF with current data.csv
2025-10-20 16:55:38.984,WeighFeeder,CVB_13A,Motor_Current,15.87,Good,WF with current data.csv
2025-10-20 16:55:38.984,WeighFeeder,FEB_002,Belt_Speed,0.32,Good,WF with current data.csv
2025-10-20 16:55:39.987,WeighFeeder,FEB_002,Belt_Speed,0.32,Good,WF with current data.csv
2025-10-20 16:55:39.987,WeighFeeder,CVB_13A,Motor_Current,16.22,Good,WF with current data.csv
2025-10-20 16:55:39.987,WeighFeeder,CVB_109,Motor_Current,26.92,Good,WF with current data.csv
2025-10-20 16:55:41.985,WeighFeeder,FEB_002,Load,124.32,Good,WF with current data.csv
2025-10-20 16:55:42.982,WeighFeeder,FEB_002,Load,125.23,Good,WF with current data.csv
2025-10-20 16:55:44.980,WeighFeeder,Other,Rolling_Avg,130.32,Good,WF with current data.csv
2025-10-20 16:55:45.839,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 16:55:54.985,WeighFeeder,Other,Rolling_Avg,130.86,Good,WF with current data.csv
2025-10-20 16:55:57.986,WeighFeeder,CVB_13A,Motor_Current,15.99,Good,WF with current data.csv
2025-10-20 16:55:57.986,WeighFeeder,CVB_109,Motor_Current,28.0,Good,WF with current data.csv
2025-10-20 16:55:57.986,WeighFeeder,FEB_002,Belt_Speed,0.32,Good,WF with current data.csv
2025-10-20 16:55:58.981,WeighFeeder,FEB_002,Belt_Speed,0.32,Good,WF with current data.csv
2025-10-20 16:55:58.982,WeighFeeder,CVB_109,Motor_Current,27.02,Good,WF with current data.csv
2025-10-20 16:55:58.982,WeighFeeder,CVB_13A,Motor_Current,16.01,Good,WF with current data.csv
2025-10-20 16:55:59.981,WeighFeeder,FEB_002,Load,124.35,Good,WF with current data.csv
2025-10-20 16:56:00.986,WeighFeeder,FEB_002,Load,123.2,Good,WF with current data.csv
2025-10-20 16:56:04.980,WeighFeeder,Other,Rolling_Avg,129.91,Good,WF with current data.csv
2025-10-20 16:56:15.872,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 16:56:15.872,WeighFeeder,Other,Rolling_Avg,132.01,Good,WF with current data.csv
2025-10-20 16:56:15.980,WeighFeeder,CVB_13A,Motor_Current,16.31,Good,WF with current data.csv
2025-10-20 16:56:15.980,WeighFeeder,CVB_109,Motor_Current,28.48,Good,WF with current data.csv
2025-10-20 16:56:15.980,WeighFeeder,FEB_002,Belt_Speed,0.32,Good,WF with current data.csv
2025-10-20 16:56:16.986,WeighFeeder,FEB_002,Belt_Speed,0.31,Good,WF with current data.csv
2025-10-20 16:56:16.987,WeighFeeder,CVB_13A,Motor_Current,15.87,Good,WF with current data.csv
2025-10-20 16:56:16.987,WeighFeeder,CVB_109,Motor_Current,27.0,Good,WF with current data.csv
2025-10-20 16:56:18.980,WeighFeeder,FEB_002,Load,124.9,Good,WF with current data.csv
2025-10-20 16:56:20.983,WeighFeeder,FEB_002,Load,126.87,Good,WF with current data.csv
2025-10-20 16:56:24.980,WeighFeeder,Other,Rolling_Avg,131.91,Good,WF with current data.csv
2025-10-20 16:56:33.988,WeighFeeder,CVB_109,Motor_Current,28.54,Good,WF with current data.csv
2025-10-20 16:56:33.988,WeighFeeder,CVB_13A,Motor_Current,16.35,Good,WF with current data.csv
2025-10-20 16:56:33.988,WeighFeeder,FEB_002,Belt_Speed,0.32,Good,WF with current data.csv
2025-10-20 16:56:34.983,WeighFeeder,Other,Rolling_Avg,130.76,Good,WF with current data.csv
2025-10-20 16:56:34.983,WeighFeeder,FEB_002,Belt_Speed,0.32,Good,WF with current data.csv
2025-10-20 16:56:34.984,WeighFeeder,CVB_109,Motor_Current,28.37,Good,WF with current data.csv
2025-10-20 16:56:34.984,WeighFeeder,CVB_13A,Motor_Current,16.0,Good,WF with current data.csv
2025-10-20 16:56:36.980,WeighFeeder,FEB_002,Load,124.11,Good,WF with current data.csv
2025-10-20 16:56:37.983,WeighFeeder,FEB_002,Load,120.45,Good,WF with current data.csv
2025-10-20 16:56:45.854,WeighFeeder,Other,Other,1.0,Good,WF with current data.csv
2025-10-20 16:56:45.854,WeighFeeder,Other,Rolling_Avg,130.89,Good,WF with current data.csv
2025-10-20 16:56:52.988,WeighFeeder,CVB_109,Motor_Current,27.16,Good,WF with current data.csv
